Source,Destination,Relation
3117,10882,7
4546,11449,9
5867,5867,10
7043,4809,1
6380,11368,5
8079,4994,1
12508,12508,10
11373,473,0
11373,77,0
11391,1539,0
7670,7670,10
3085,11368,5
9695,3533,1
7815,5826,1
7045,6753,1
11448,4418,4
11584,2807,4
2667,9446,6
10521,1004,2
10394,2567,1
11371,3530,0
4199,11425,9
5312,8330,6
9017,2210,1
11369,2560,0
11726,11726,10
2719,12121,9
5529,10680,7
11811,755,4
11670,3806,4
12055,12055,10
1782,7952,6
2859,11386,5
9649,5134,1
11386,463,0
805,805,10
2815,11993,9
9562,2074,1
10855,50,2
860,11292,8
3433,11386,5
7724,4043,1
5541,11556,9
6679,11808,9
2811,11503,9
11372,2731,0
3879,11371,5
5460,11391,5
5987,11104,8
7715,6078,1
6247,12271,9
11088,3946,3
11372,1811,0
2544,9810,6
9076,4731,1
8737,4737,1
2797,11178,8
572,11393,5
8200,2281,1
3074,11384,5
3830,8220,6
1635,8208,6
11373,137,0
5280,7454,6
9163,5792,1
9238,1833,1
12364,289,4
11729,6723,4
6446,12722,9
11178,5545,3
8719,6673,1
7169,813,1
1889,1889,10
5947,9689,6
8748,4851,2
5056,8046,6
11372,2499,0
1978,9509,6
11396,5958,4
10472,10472,10
4740,11104,8
743,12475,9
2956,11380,5
498,8049,6
8998,8998,10
2435,9275,6
11424,2663,4
5452,11385,5
4471,4471,10
8153,4740,1
6353,11372,5
11372,104,0
4616,12308,9
2122,11670,9
10801,10801,10
1871,8440,6
3452,8856,6
4248,11088,8
6274,6274,10
11474,638,4
11449,2309,4
10825,2703,2
11532,3958,4
4604,12598,9
12604,12604,10
6622,9298,6
4717,7295,6
6405,7835,6
3242,11434,9
11876,4400,4
7695,4363,1
352,8495,6
9567,455,1
6326,11595,9
11494,6381,4
5492,5492,10
4294,11388,5
11021,3961,2
11822,11822,10
9913,1606,1
6301,8115,6
3564,7564,6
11624,3864,4
1065,10541,7
3504,11386,5
11523,3598,4
12577,2272,4
10473,2120,2
4541,11372,5
785,11377,5
6078,7715,6
11415,4990,4
1109,11386,5
5298,11604,9
1861,11129,8
5736,12369,9
191,11369,5
901,901,10
8738,3182,1
3736,11385,5
12114,1179,4
11997,1919,4
8383,4462,1
7573,4947,1
8029,3409,1
8716,5256,1
4645,11384,5
9834,6182,1
12413,6228,4
2519,10825,7
11970,3016,4
9601,6646,1
2598,11371,5
5518,12289,9
12231,1285,4
12117,925,4
7807,3521,1
9059,4529,1
6932,322,1
5975,12055,9
2129,11371,5
4576,10661,7
1536,7265,6
197,11385,5
5270,8938,6
1293,12294,9
12068,6673,4
11372,36,0
5170,12464,9
9785,467,1
3321,7606,6
1368,8440,6
7942,2116,1
6328,11372,5
11388,6891,0
10993,5160,2
1523,12248,9
718,7452,6
11088,568,3
12356,611,4
9489,6407,2
3089,9502,6
6633,8878,6
5523,11385,5
7222,5011,1
12543,3875,4
815,7521,6
302,11385,5
9215,608,2
1033,9496,6
2435,2435,10
3220,7893,6
5770,11369,5
5473,7198,6
12129,12129,10
7257,1531,1
4507,11372,5
4238,4238,10
7602,7602,10
5834,8066,6
11419,172,4
2764,2764,10
8693,6903,1
11636,1903,4
3990,8283,6
4347,9343,6
6041,6041,10
8836,1635,1
11399,2955,4
4567,4567,10
5493,7370,6
7315,5825,1
11359,5311,3
9023,5691,1
5081,11372,5
9089,551,1
11768,934,4
3983,9417,6
4238,9303,6
421,11383,5
9521,1988,1
4151,11377,5
4612,11372,5
10254,6915,1
12469,805,4
4276,11385,5
8623,8623,10
11417,1498,4
930,11441,9
10432,3576,2
9182,787,1
1442,10417,6
1701,10111,6
698,7212,6
12558,1233,4
5588,5588,10
11379,6299,0
6592,8800,6
3901,11882,9
3260,11372,5
7002,4258,1
5461,7256,6
11393,5243,0
11393,5639,0
10282,5648,1
5887,11371,5
6296,11621,9
11368,6914,0
11523,1823,4
2791,11372,5
6029,8873,6
9825,3883,1
5945,11917,9
3436,11690,9
10463,423,2
3989,8385,6
7317,4564,1
11385,4945,0
125,8412,6
274,11371,5
11385,5341,0
11386,6249,0
11386,5853,0
399,11379,5
3183,7886,6
699,12113,9
12422,291,4
12639,4203,4
5861,11377,5
8248,4517,1
11498,2865,4
970,11372,5
11379,6463,0
5569,7526,6
4538,8185,6
5456,8074,6
12415,505,4
4579,11633,9
11497,3461,4
2388,9331,6
11584,5442,4
2289,8164,6
11494,1979,4
2999,12125,9
564,10942,7
7243,783,1
11385,5109,0
7065,6715,1
2155,10628,7
10951,5026,2
8202,6642,1
3802,11393,5
4081,11019,7
6162,11545,9
11373,5399,0
11373,5003,0
5566,5566,10
4350,11777,9
11385,3110,0
7369,7369,10
1112,9562,6
11234,4210,3
12173,4898,4
4251,11385,5
2325,11385,5
4688,11441,9
5895,5895,10
1368,1368,10
2590,10320,6
9172,9172,10
2757,11372,5
3844,10031,6
6342,9690,6
7698,7698,10
1856,11385,5
3095,11711,9
7778,2170,1
2860,2860,10
4563,11883,9
6469,8273,6
9612,2684,1
2513,12387,9
11368,5243,0
11368,4847,0
11384,5472,0
11388,4488,0
11443,11443,10
11754,11754,10
11372,5762,0
1796,9956,6
12661,719,4
3154,8206,6
12381,5477,4
6916,6916,10
918,12479,9
11385,3274,0
5442,5442,10
12665,527,4
9791,6046,1
35,11385,5
8719,8719,10
4205,7060,6
6595,12208,9
12156,4636,4
7245,7245,10
2870,11384,5
11373,3564,0
12636,787,4
8926,1063,1
4400,10901,7
5671,8632,6
5757,9181,6
3426,11724,9
11379,4920,0
7174,6291,1
12658,1137,4
8907,3694,1
609,11385,5
1162,1162,10
11383,4332,0
8990,5739,1
8197,6254,1
2708,8385,6
2567,8859,6
11204,4176,3
11368,5011,0
11384,5240,0
2711,7157,6
12056,4724,4
11388,4652,0
2353,8745,6
3182,7785,6
4808,11386,5
11372,5530,0
4729,9586,6
11122,329,3
6695,12126,9
7568,157,1
11368,3012,0
9829,1392,1
11369,3652,0
11388,3049,0
11373,3460,0
11583,3313,4
876,9133,6
12180,1697,4
2705,8407,6
113,12656,9
4628,6925,6
10494,5221,2
11385,1043,0
1947,11393,5
167,11372,5
9890,4982,1
6369,7050,6
4919,11372,5
9453,5125,1
1664,10630,7
8884,3446,1
3619,8330,6
12136,4920,4
4516,11096,8
318,9130,6
10635,2620,2
4386,10781,7
6623,11385,5
190,11359,8
5816,11464,9
11636,6605,4
1762,9036,6
1927,11385,5
8214,4053,1
4230,11375,5
767,12299,9
541,7794,6
11368,2780,0
9001,3156,1
10868,4051,2
5444,11357,8
7164,5583,1
1469,7477,6
9026,9026,10
5270,11368,5
1808,7075,6
5662,5662,10
11375,2199,0
11337,1569,3
11929,4360,4
11385,811,0
575,11385,5
5991,5991,10
3538,11371,5
10106,6284,1
547,11778,9
11699,2675,4
4068,8248,6
4396,8589,6
12680,6856,4
2135,7226,6
10749,2480,2
8244,8244,10
10649,673,2
7197,1005,1
9672,4803,1
6168,11377,5
1485,11372,5
10047,10047,10
11368,3072,0
8573,8573,10
396,8228,6
11383,1869,0
2497,11490,9
11368,2676,0
5506,9613,6
5648,7074,6
11850,11850,10
11384,2381,0
7012,7012,10
10376,10376,10
11372,3195,0
11388,2585,0
11429,6202,4
2485,2485,10
2059,11372,5
11368,677,0
3283,11713,9
6273,11377,5
12179,12179,10
12634,41,4
11384,778,0
1120,11384,5
12480,3266,4
9095,4196,1
11373,1393,0
2291,11371,5
7425,1621,1
6938,4448,1
12242,2490,4
12149,523,4
3379,7569,6
3831,11253,8
10364,2839,1
11379,2621,0
11219,487,3
11397,11397,10
5165,8946,6
9215,2806,1
238,11372,5
11384,3069,0
7186,1703,1
8403,4192,1
4934,9326,6
10320,6879,1
518,8496,6
3528,11374,5
4769,12141,9
8575,430,1
11372,3359,0
2265,11377,5
11708,176,4
10324,6163,1
6099,12479,9
6548,8345,6
11368,445,0
11385,871,0
4836,10821,7
8780,1659,1
11900,4680,4
12478,1801,4
11373,1161,0
1635,8836,6
12353,4242,4
12440,6619,4
2706,7540,6
11088,3367,3
11375,132,0
1187,9594,6
5536,11195,8
12708,1359,4
2811,7090,6
2211,10634,7
11777,3697,4
12204,5473,4
643,8272,6
187,12170,9
2792,2792,10
11384,1234,0
11384,838,0
11196,1871,3
11037,3815,2
3520,11368,5
9122,9122,10
8822,6673,1
11982,5585,4
4595,4595,10
504,7584,6
11371,92,0
9189,2580,1
6922,4594,1
4322,11377,5
2688,11971,9
5634,8878,6
2665,10685,7
9312,3196,1
9353,915,1
70,11832,9
8340,8340,10
1413,12392,9
11876,5028,4
3813,3813,10
3983,10217,6
534,11438,9
11197,519,3
10143,10143,10
11649,5216,4
183,12526,9
7976,745,1
1184,11178,8
11195,1523,3
9229,2393,1
8276,3857,1
5220,11386,5
5616,5616,10
11377,108,0
11384,606,0
12019,1130,4
3548,8802,6
2208,11257,8
11991,1715,4
8734,4922,1
11372,1292,0
2446,12599,9
2116,12208,9
11761,2607,4
4824,12308,9
12095,2806,4
304,12044,9
1306,11773,9
12708,1815,4
8374,2963,1
847,12487,9
1883,12672,9
8865,340,1
7053,304,1
3937,11976,9
3783,8680,6
6234,11385,5
5629,11928,9
1212,11386,5
350,8054,6
1865,12580,9
4230,10534,7
1727,8674,6
9554,1025,1
9861,3977,1
3087,9660,6
6044,11011,7
9382,5761,1
6196,12637,9
5928,8853,6
7133,3291,1
12643,4811,4
1123,11383,5
1792,11372,5
7480,2134,1
12530,5487,4
5502,11359,8
5831,6920,6
10296,4764,1
10339,1582,1
3765,7906,6
2988,7415,6
7477,3076,1
8029,3805,1
9752,1414,1
2410,11005,6
10160,6082,1
1509,6991,6
1654,11791,9
9650,3188,1
12099,3752,4
7397,7397,10
4352,8128,6
2559,2559,10
5923,5923,10
2806,11371,5
3216,11865,9
10581,5427,2
5361,9806,6
7695,2924,1
1998,11377,5
11632,2723,4
1943,10676,7
1398,11278,8
11292,2759,3
2888,2888,10
44,11770,9
6971,6535,1
8974,44,1
1708,10390,6
6584,10282,6
5707,10602,7
5141,5141,10
8391,80,1
2630,9691,6
11629,3665,4
11385,6201,0
11385,5805,0
6944,6944,10
640,11391,5
12055,4452,4
5958,11396,9
726,11311,8
11373,6491,0
8747,8747,10
12629,6451,4
2373,8707,6
1967,7165,6
7273,7273,10
3909,3909,10
10956,6042,2
10436,4536,2
6902,11372,5
3137,11384,5
10203,2011,1
9251,5303,1
5380,12276,9
9076,9076,10
9625,3024,1
906,10021,6
816,7350,6
929,12531,9
11533,1324,4
2044,11147,8
7878,6544,1
1161,12663,9
6679,11368,5
11391,5034,0
7253,516,1
7694,3154,1
5550,11372,5
2513,7750,6
12446,735,4
7696,1729,1
7898,3871,1
11501,4129,4
6537,11384,5
8294,8294,10
11385,5573,0
1863,11372,5
10420,2321,1
6164,8224,6
606,11956,9
10558,2252,2
11503,2967,4
5112,8521,6
10780,2590,2
6518,12033,9
3906,11490,9
4477,11744,9
1178,7256,6
12195,711,4
12089,3073,4
11219,5749,3
12141,6011,4
11596,5780,4
3468,11372,5
11106,5901,3
5898,11637,9
410,11369,5
542,10259,6
9973,2646,1
6697,11077,7
912,8831,6
7345,2585,1
672,7742,6
2708,8953,6
6205,11369,5
5832,11782,9
11372,6226,0
1932,12254,9
8230,4371,1
10042,3615,1
9380,4916,1
1647,11372,5
2174,11085,8
7106,3063,1
11385,3738,0
4667,12231,9
4788,8147,6
811,12295,9
9757,355,1
605,12058,9
12180,2393,4
8128,1198,1
11373,4028,0
11390,4454,0
1492,1492,10
3640,12698,9
6019,6019,10
6445,9976,6
7735,6900,1
7197,3932,1
11394,3866,0
8814,3507,1
4352,11954,9
10384,6678,1
12271,3658,4
3508,10148,6
1320,11385,5
11592,4533,4
11368,5999,0
11195,6225,3
6458,10873,7
10075,10075,10
5237,5237,10
11384,5704,0
710,710,10
11371,5482,0
11373,6319,0
11878,11878,10
11372,6518,0
2582,9175,6
7040,7040,10
10404,10404,10
12206,552,4
11381,4094,0
2351,10213,6
2261,7542,6
12309,1527,4
9274,2227,1
2513,2513,10
10757,3292,2
11384,3705,0
11385,3902,0
4951,10388,6
2858,11655,9
8953,198,1
11386,4414,0
11373,4716,0
2380,8222,6
8927,2727,1
5700,11756,9
7181,4706,1
4846,10156,6
12203,574,4
1229,7615,6
8287,5922,1
11373,1797,0
12629,2153,4
12142,4584,4
10718,5257,2
3504,8505,6
4535,9687,6
11379,3153,0
8390,8390,10
2833,11777,9
783,12677,9
6058,11393,5
712,11385,5
6710,11114,8
12717,4385,4
11371,3251,0
10272,3629,1
12370,4622,4
11708,1104,4
12149,3742,4
9578,4915,1
5895,8278,6
1087,10883,7
1813,8383,6
4042,10395,6
6702,11649,9
3404,8593,6
2873,11391,5
11385,1671,0
2121,9270,6
2716,12231,9
2155,12482,9
11935,3603,4
12629,1921,4
4549,11709,9
11379,3317,0
6961,3557,1
9212,4998,1
2184,11394,5
4191,11257,8
11554,6096,4
995,8309,6
312,12132,9
2820,2820,10
8988,4086,1
7187,3307,1
11369,4444,0
6974,2176,1
3887,11390,5
776,7454,6
11807,2039,4
1325,10507,7
2013,10417,7
11385,1963,0
700,11642,9
11763,6878,4
5382,11386,5
1226,12055,9
4305,11500,9
6831,11757,9
12269,2649,4
1555,10024,6
5512,9702,6
2865,11385,5
11392,1254,0
8368,8368,10
1132,11604,9
7864,3886,1
11057,5311,2
632,7292,6
1782,7837,6
3841,3841,10
11823,1982,4
2255,7121,6
1574,11344,8
8435,4799,1
11219,1743,3
10171,10171,10
12071,54,4
11876,5956,4
11917,3675,4
4693,11389,5
9564,2400,1
11383,2893,0
7345,578,1
806,806,10
1849,11372,5
8901,1873,1
11974,11974,10
3775,11372,5
11787,3797,4
4170,4170,10
5413,8274,6
3963,7169,6
4092,11740,9
6396,11385,5
12502,1557,4
2609,2609,10
163,9716,6
1346,11907,9
9712,821,1
11385,1731,0
3156,8875,6
10171,1861,2
4631,7492,6
8981,4464,1
11373,2021,0
11388,1214,0
5100,7231,6
7526,937,1
8555,1282,1
11386,640,0
8441,922,1
3054,11431,9
5191,5191,10
190,12484,9
6915,12211,9
1684,12364,9
3657,11368,5
1731,11368,5
5814,11379,5
10742,379,2
11379,1378,0
1100,12203,9
8991,4025,1
12672,5875,4
11858,5632,4
6431,9713,6
3354,8843,6
8167,4909,1
10611,1493,2
11372,2384,0
9117,1835,1
8273,5495,1
5922,11386,5
415,12014,9
8302,3504,1
11374,826,0
8661,2032,1
2587,2587,10
2875,8891,6
6922,3851,1
12484,947,4
3252,8357,6
4390,4390,10
4846,12147,9
12099,4156,4
2916,2916,10
4610,7714,6
5063,12690,9
3446,8884,6
2225,12712,9
6428,8395,6
12698,1115,4
12477,1685,4
2198,8080,6
12329,3714,4
11372,2152,0
8511,5515,1
10484,4048,2
11337,818,3
7279,3833,1
2583,11375,5
4547,11371,5
4812,7857,6
6972,6972,10
6128,11391,5
11985,6220,4
2134,2134,10
7829,4384,1
11285,3190,3
7252,4930,1
8775,8775,10
7808,5467,1
3937,3937,10
11557,2068,4
10839,245,2
2463,2463,10
11733,6080,4
662,11766,9
7043,2687,1
6658,11683,9
5740,5740,10
2025,11372,5
9871,4631,1
11372,2444,0
11778,816,4
5513,7757,6
1333,11368,5
8322,8322,10
277,8564,6
7463,5516,1
7118,5012,1
12364,2,4
2376,11368,5
5287,5287,10
12192,5134,4
1113,11371,5
8358,5914,1
7289,214,1
11896,1434,4
6598,11385,5
11204,1254,3
4403,11373,5
6657,7238,6
1090,11251,8
8970,1492,1
11372,2212,0
4885,10840,7
12571,3438,4
7286,1156,1
11602,5908,4
11636,2995,4
6564,11379,5
5064,12055,9
9417,2909,1
12446,1431,4
11372,213,0
2275,11394,5
3111,7738,6
2582,11373,5
6703,11385,5
8734,3319,1
5860,11810,9
846,8012,6
5209,11372,5
8415,1181,1
5753,11948,9
11758,3549,4
3557,7723,6
12660,1471,4
9400,5211,2
1159,9219,6
12203,4129,4
9880,3770,1
11105,6481,3
11736,5362,4
11976,3793,4
5352,9624,6
11949,5414,4
6160,8302,6
5265,5265,10
2695,11385,5
738,738,10
10663,2948,2
4006,11301,8
10115,407,1
6276,8420,6
5613,7893,6
3009,12457,9
7068,7068,10
6600,8429,6
7106,5758,1
2230,2230,10
2541,2541,10
11359,5884,3
1754,11813,9
8871,8871,10
2072,11440,9
4352,9316,6
4594,11864,9
12188,5100,4
6220,11393,5
1043,7394,6
874,11385,5
12629,5080,4
12214,572,4
12099,2149,4
9944,4711,1
1252,9351,6
6586,10173,6
6615,6615,10
11408,3314,4
121,10821,7
2088,2088,10
6497,7222,6
7251,570,1
1448,11385,5
9639,201,1
8418,8418,10
6200,11385,5
4790,10938,7
11359,5256,3
9184,1727,1
2525,11690,9
12535,4368,4
7889,4400,1
27,11507,9
800,7382,6
11410,1628,4
3662,11180,8
5568,9190,6
11970,2497,4
4774,8273,6
5184,11372,5
9493,5491,1
3015,11383,5
11386,5110,0
12728,6411,4
11373,4888,0
10413,3559,1
290,11388,5
1390,12629,9
1684,9630,6
6551,11381,5
6875,11390,5
5758,11372,5
3832,11372,5
1619,12071,9
736,11373,5
11338,5582,3
5617,11649,9
11384,6564,0
6620,11971,9
9268,2127,1
4953,11385,5
11371,6738,0
11851,2296,4
1287,1287,10
2514,7055,6
4661,8326,6
2766,11385,5
1515,12351,9
971,11379,5
5003,9401,6
4095,8916,6
9952,9952,10
1586,8293,6
11359,3421,3
3937,11372,5
11755,11755,10
8234,5781,1
12188,2637,4
5484,12452,9
11751,2780,4
2370,8734,6
334,10805,7
3398,10661,7
5361,5361,10
7584,504,1
8357,2242,1
5672,5672,10
834,834,10
5373,11971,9
11384,6728,0
10007,6412,1
2731,8682,6
11385,5054,0
2637,2637,10
21,12239,9
1505,11929,9
11386,5170,0
10851,5741,2
7943,7943,10
1712,12257,9
11337,3289,3
6642,11389,5
11385,2531,0
9746,9746,10
1445,10301,6
6020,11337,8
4919,11385,5
5956,11371,5
10850,4734,2
9801,6863,1
2713,11359,8
11511,2118,4
2863,11379,5
11354,2637,3
12673,6341,4
10278,3585,1
3903,11372,5
11707,1616,4
11372,4915,0
11371,3879,0
8882,6388,1
4635,10391,6
932,11381,5
11385,2427,0
3779,11947,9
9491,2483,1
5440,7587,6
5085,8471,6
12185,824,4
2034,11156,8
11441,5505,4
12569,6621,4
5358,12179,9
2592,9132,6
10376,4269,1
11391,3655,0
7977,5253,1
6722,12577,9
11349,2085,3
4008,11372,5
5188,10857,7
1020,12417,9
322,11196,8
12059,1728,4
11384,4789,0
11384,4393,0
5372,11374,5
1589,12097,9
3943,8388,6
7290,5830,1
10024,5295,1
4169,8266,6
6820,11420,9
10597,6823,2
7294,5242,1
3724,10943,7
11372,4683,0
1664,8243,6
12265,4389,4
8238,1127,1
11372,5079,0
11368,2957,0
11368,2561,0
10048,10048,10
1462,11265,8
11359,1646,3
1872,9504,6
1910,10729,7
1805,12578,9
2418,11388,5
10072,1513,1
11386,3499,0
3961,6931,6
2162,2162,10
11851,11851,10
3096,11371,5
3782,11390,5
11660,5707,4
2702,12208,9
505,10048,6
11385,592,0
675,11942,9
2470,11115,8
3014,10275,6
5436,11236,8
3965,3965,10
11386,1500,0
1778,10935,7
9566,3998,1
7268,5248,1
2491,2491,10
11390,1308,0
9323,4796,1
8784,792,1
5106,12599,9
5768,5768,10
11935,2000,4
4294,4294,10
12119,4311,4
597,11388,5
7878,1855,1
11379,2238,0
11371,4335,0
4356,11390,5
8983,6190,1
11062,4260,2
2300,11384,5
5389,10006,6
11783,4459,4
10656,8,2
789,12594,9
3512,3512,10
9918,4506,1
11385,756,0
5315,5315,10
6320,9563,6
378,9234,6
278,10004,6
11386,1268,0
1770,9443,6
11203,3145,3
11367,4691,0
12499,1128,4
6974,3697,2
7375,6114,1
6469,12568,9
1721,11385,5
6083,9012,6
4868,7756,6
8079,3044,1
2153,11372,5
10951,2964,2
3347,8973,6
11626,6100,4
6231,12188,9
11371,2104,0
6942,1118,1
11372,3012,0
11372,2616,0
5417,12604,9
498,9086,6
9018,1296,1
11386,1560,0
11385,128,0
8739,4117,1
867,11255,8
236,11372,5
11386,1432,0
6539,10161,6
2550,8602,6
3942,8415,6
1640,8937,6
11299,3705,3
2535,9992,6
6565,12154,9
8410,5555,1
11058,1539,2
11379,1774,0
10489,3229,2
11062,4320,2
1442,11493,9
11037,6387,2
7699,6683,1
10133,2244,1
3755,11394,5
9325,5990,1
11369,1298,0
7303,1358,1
7096,7096,10
4153,12574,9
2258,2258,10
5622,5622,10
10248,3354,1
4204,11386,5
445,11384,5
9523,6325,1
11883,3675,4
915,11372,5
11372,781,0
3072,11383,5
3821,12267,9
1302,7566,6
11813,645,4
5067,12497,9
10926,3250,2
1645,9945,6
9680,584,1
6537,7356,6
11780,2018,4
5076,12229,9
637,12066,9
3449,9287,6
6643,6643,10
5224,11371,5
11196,1816,3
4400,11876,9
5150,10312,6
12434,4184,4
9001,1198,1
11384,655,0
4755,11371,5
11372,1073,0
12478,1514,4
12125,3631,4
7260,3625,1
7741,416,1
8734,4179,1
5920,11372,5
11658,3126,4
11144,5954,3
2642,8598,6
3238,12595,9
11503,5315,4
7045,5988,2
2488,11386,5
11517,6049,4
3403,11371,5
71,12685,9
11646,3416,4
4984,11391,5
3922,12436,9
5847,7955,6
307,11372,5
3852,11388,5
4124,8768,6
7371,4007,1
11379,103,0
3059,11379,5
7151,1062,1
6501,10121,6
6470,11369,5
9797,586,1
8398,3382,1
881,11372,5
7132,4089,1
7871,458,1
2905,11265,8
7579,6071,2
6328,11385,5
350,9998,6
12180,6740,4
11644,4609,4
237,10150,6
686,8114,6
4953,8537,7
4586,7118,6
10319,3750,1
11358,6286,3
1726,7711,6
11379,395,0
6603,8639,6
6945,6945,10
1171,7558,6
12521,4780,4
1556,11377,5
1687,11371,5
5446,11373,5
8748,8748,10
10451,5352,2
8761,169,1
763,11368,5
5514,11451,9
11787,187,4
5389,5389,10
5935,11353,8
12288,5640,4
862,862,10
11372,1005,0
802,9340,6
12529,3476,4
5886,11372,5
7192,7192,10
8562,6794,1
4029,11262,8
2655,12428,9
2665,2665,10
2290,9234,6
2558,12098,9
6182,11337,8
1191,1191,10
4220,9042,6
11330,11330,10
9676,604,1
11850,2352,4
8596,4459,1
11385,5458,0
9731,5811,1
5599,8237,6
5907,9252,6
6460,11372,5
9774,9774,10
10099,177,1
5991,11372,5
5624,11771,9
409,409,10
5729,11449,9
5746,11875,9
4139,12147,9
10564,3097,2
3997,10711,7
2212,2212,10
11519,3216,4
5721,8791,6
3677,8495,6
9951,4234,1
6840,7652,6
5389,12057,9
5466,8381,6
3738,11385,5
6833,11384,5
12412,2509,4
11881,831,4
642,11386,5
11115,6042,3
5702,7267,6
3666,12577,9
9646,516,1
3138,11391,5
929,8350,6
11385,5622,0
6992,4191,1
11475,5915,4
10803,2783,2
4702,12634,9
9254,6462,1
7583,3247,1
2290,12208,9
11257,1108,3
6194,11544,9
10222,957,1
2979,7164,6
336,7251,6
11383,6680,0
9736,927,1
11377,6694,0
1613,11921,9
11393,5688,0
276,7425,7
8944,1954,1
7813,806,1
4118,11395,9
702,8043,6
7700,1354,1
11143,2911,3
10076,10076,10
4927,11768,9
5980,11388,5
427,9886,6
2622,9502,6
1138,8234,6
4117,11292,8
9262,4005,1
11115,4207,3
2190,2190,10
11879,11879,10
5463,7909,6
10784,1947,2
5085,9563,6
6367,10864,7
8003,4212,1
6221,11386,5
3993,3993,10
5029,12681,9
10546,1567,2
12442,640,4
11377,6462,0
12152,6658,4
958,958,10
608,11386,5
4136,11372,5
11379,5037,0
9636,386,1
11965,999,4
3870,11909,9
12392,5352,4
11158,2396,3
4092,7567,6
5804,8373,6
7000,1630,1
1338,9435,6
4983,9077,6
2769,11392,5
1125,7908,6
11372,5775,0
176,176,10
3540,3540,10
11385,3683,0
3611,8777,6
9930,5144,1
5897,8737,6
6707,7856,6
4004,12045,9
11369,4165,0
7663,4581,1
12131,6716,4
12180,2338,4
2055,12687,9
12256,6724,4
505,505,10
1041,11402,9
1710,11787,9
2308,2308,10
7778,2743,1
889,7473,6
4447,11218,8
1359,12479,9
1988,11385,5
1050,11926,9
7455,3113,1
4820,11377,5
10853,5632,2
1134,11201,8
11374,6776,0
5147,11393,5
5573,11236,8
11368,3817,0
11368,3421,0
11385,3451,0
9474,3477,1
2798,9734,6
11385,3847,0
12055,2098,4
2232,10324,6
1254,7492,6
11831,3768,4
9239,5366,1
5464,11196,8
1635,11375,5
2162,11088,8
4109,11491,9
1231,8134,6
4296,9422,6
9324,5718,1
11197,5854,3
3734,10572,7
6298,11372,5
11391,2680,0
11384,5417,0
2533,11384,5
5703,11447,9
421,10951,7
4776,11752,9
3573,11377,5
10186,6915,1
10837,5882,2
8203,3632,1
3842,3842,10
871,8990,6
2258,7959,6
11393,1914,0
483,483,10
11368,3189,0
11481,3236,4
9691,4708,1
6738,11371,5
3408,11219,8
7747,3957,1
2825,12216,9
2286,2286,10
2043,11388,5
11375,3004,0
11372,3708,0
11372,4104,0
12029,4395,4
5435,11789,9
2576,7165,6
4089,4089,10
5458,7050,6
11816,1948,4
2279,11923,9
2290,11372,5
364,11372,5
6180,11368,5
11373,1510,0
9215,6675,2
7896,576,1
9246,2030,1
2476,11100,8
3307,3307,10
8662,4527,1
1541,10179,6
1833,1833,10
11384,3582,0
11384,3186,0
3052,11359,8
1963,11385,5
7065,4989,1
11979,6188,4
6258,12610,9
1892,7488,6
12335,6340,4
469,11372,5
1590,11402,9
3636,3636,10
3941,10803,7
11392,2802,0
5022,11371,5
3376,7050,6
12689,5790,4
6210,10733,7
11386,2420,0
12393,2090,4
11385,988,0
11370,3298,0
1058,10419,6
8062,6561,1
6264,11372,5
2675,9866,6
1043,11372,5
524,10541,7
1118,12472,9
3670,11371,5
6520,9497,6
1326,11115,8
11368,3645,0
9132,1438,1
5748,9850,6
4513,9268,6
11787,3346,4
12691,6132,4
11372,4164,0
2485,12353,9
11372,3768,0
11552,5235,4
3480,10646,7
5657,12187,9
11889,5837,4
6187,9256,6
3714,11196,8
11368,1122,0
2901,8934,6
3644,11377,5
12352,4535,4
4868,12114,9
5383,9599,6
11373,1570,0
5325,11880,9
925,11368,5
7958,2843,1
5083,12479,9
196,12415,9
7164,1926,1
6674,12689,9
6048,11372,5
9236,1900,1
9577,2731,1
6973,6973,10
8062,3934,1
12698,3291,4
4822,8510,6
8776,8776,10
12032,1678,4
5208,11105,8
11379,1195,0
11379,799,0
2876,9056,6
11372,3536,0
11372,3932,0
579,579,10
9983,6301,1
10579,10579,10
3888,11383,5
11996,4675,4
10924,5564,2
2207,9988,6
10014,2617,1
5425,8122,6
11856,5661,4
5608,8605,6
11372,1933,0
3039,11688,9
4075,12269,9
12720,2038,4
11375,705,0
2889,8596,6
7959,4043,1
4845,7058,6
11337,75,3
5499,8961,6
2735,11384,5
8432,2535,1
540,11372,5
108,108,10
188,10486,7
9797,9797,10
8442,1543,1
8887,3726,1
1600,1600,10
11787,3278,4
8278,5895,1
11636,5403,4
12485,1404,4
3633,11393,5
11337,2366,3
11992,4635,4
105,12002,9
11383,375,0
3800,7620,6
8765,1069,1
11372,2097,0
11851,6479,4
7938,3577,1
185,12041,9
7942,3781,1
5279,11337,8
11369,91,0
1354,11383,5
5583,11373,5
4476,7291,6
857,12300,9
7177,477,1
8289,2599,1
9863,5356,1
5867,12193,9
5181,11213,8
733,8049,6
11433,1993,4
6066,7835,6
7865,254,1
6862,9589,6
5728,8353,6
2591,11386,5
11752,4106,4
6119,11372,5
3330,7400,6
5598,9267,6
5218,11385,5
10352,1635,1
11550,2623,4
11375,765,0
3471,12131,9
404,11451,9
7349,4577,1
1276,11261,8
10104,10104,10
12577,1078,4
11670,1629,4
2442,11196,8
12681,3485,4
2948,11368,5
